"","2006.01591145022","2013.05095362958","2018.36662486734","2028.49573229766","2045.35913687712","2052.33417229255","2056.40341088251","2063.61470782304","2064.29374018688","2071.82893949792","2077.55144029201","2098.64197341124","2108.22206038956","2116.05939607964","2124.97369954961","2135.04424330553","2147.13169657679","2155.83444086895","2156.08638066749","2173.58839139725","2189.18295423492","2209.13149435166","2223.0795334412","2227.20054499038","2247.72944453547","2265.08847086418","2270.5340858969","2286.14749745255","2301.71898065936","2308.91638715558","2318.87007354807","2325.16337763178","2334.004352734","2334.67243094848","2342.38252674962","2348.54294692201","2353.60447405225","2362.39597759632","2376.25630398231","2397.26717123915","2402.4899687721","2404.42434958173","2414.11635541472","2423.91587911966","2433.69986950266","2452.02133157833","2463.60429787305","2481.13188506162","2494.26304082382","2503.65832333534","2520.59472946751","2527.63944537817","2536.85001545217","2543.17470254303","2552.16381143785","2559.49244231202","2563.40485575179","2573.04368053019","2581.22913165897","2590.40217626961","2600.38484623294","2608.63843951716","2623.72422313096","2629.94579264194","2641.95591350291","2658.36032204621","2679.49456607935","2681.62480618838","2696.07339127571","2719.76875500056","2739.86838295376","2742.50399646161","2750.15623696941","2764.81520929797","2788.10996674077","2800.2432834312","2810.60478509741","2814.81198841905","2825.96618215546","2843.89898161424","2860.64573325675","2881.49503758501","2900.94208940158","2925.17246430313","2933.92981438787","2941.85917066582","2951.62390208895","2965.88764434111","2987.59218260142","3000.42526095353","3009.20631272242","3012.99489664951","3024.31321018728","3040.60237102","3062.03327289736","3082.46912830114","3100.47443897971","3119.47529780544","3139.17568195768","3156.18283867996","3168.73350931048","3173.41546047119","3177.30153582091","3190.03607519761","3213.81877552056","3225.89227207605","3235.98070614248","3240.31227621437","3263.51190975439","3281.90384062724","3293.84487185525","3300.21487606527","3300.54192230405","3315.21567250303","3332.18148074398","3340.98528917722","3355.28211058866","3362.08105331964","3371.02297848162","3388.83748105536","3408.41031461575","3427.68806830033","3445.40632226125","3449.1671341759","3465.1669557495","3483.76319601579","3498.14405598832","3506.35142676226","3518.04221976675","3541.36894121828","3551.56300184249","3558.72639579463","3584.206987986","3599.44842510594","3611.37534817302","3636.36780625677","3658.01938437099","3679.72658776746","3691.90990115668","3705.89699522491","3723.93872621322","3745.44060780752","3747.48348809026","3764.96548461934","3787.02489676981","3806.18556928552","3816.86360736274","3827.04674645668","3842.53502363053","3863.87125072051","3882.80174401172","3893.50057950737","3894.21803553253","3908.90544394443","3928.53474544694","3951.26891777274","3973.15143777797","3991.25107054666","4004.50794634607","4019.91961946092","4029.96869575187","4039.34401348089","4056.73369005638","4071.15194830763","4087.73446836964","4088.72842724152","4101.55752895635","4120.78080417137","4136.89851073486","4157.03917151048","4157.85830154227","4173.7231997758","4196.77173171404","4214.00090630811","4235.07479506297","4254.14730362769","4271.24069402231","4283.05042020382","4290.40541483603","4292.70331291927","4304.3992195956","4325.57709230841","4353.98770678588","4370.73815723257","4393.46715843224","4395.03647677832","4418.88584986249","4436.42369899037","4466.30859328306","4476.19284769084","4484.29590361587","4489.68804753632","4500.60034961668","4520.49776657983","4538.85441254034","4557.72793731677","4580.27586259013","4591.86295577473","4599.95332071632","4624.44704605451","4645.93003157256","4661.35015615611","4679.82809187055","4700.66906743913","4706.7473114194","4711.66503718099","4740.05284853011","4755.65472964033","4790.86446824732","4804.29581527429","4815.73118295526","4827.8132512911","4837.69616009568","4852.81150725118","4872.44025407697","4892.4889333505","4913.99063784332","4937.94282992876","4964.74331694219","4968.94161351389","4986.32417629275","5002.87008166768","5024.36721042071","5044.80438475383","5067.0519517672","5089.78975950543","5109.53611813442","5131.76659572903","5143.35411869182","5143.88616943609","5148.71685361369","5161.52484768239","5192.84080975368","5203.56807573262","5217.49013033479","5233.30299242269","5239.78906567487","5248.56288592781","5260.98131530587","5286.67792520838","5304.14639174754","5320.37903611294","5323.14123029575","5338.78923587495","5361.90656980906","5394.40945614446","5431.23831830055","5452.93323496715","5501.41696592504","5511.32194790297","5524.88115174738","5541.18373586788","5558.21191887636","5578.7931855406","5683.79628295578","5706.86381946639","5729.90187891349","5742.28758250984","5763.14412250188","5776.89218773453","5792.71450427044","5805.55639894136","5818.68150466928","5843.93166780298","5866.64253222605","5897.49248200555","5905.38052228769","5933.92592050605","6046.20369351444","6068.54035343942","6089.88927738401","6095.16698756189","6130.32757238882","6175.37451404933","6191.33400815285","6192.90656483922","6241.7029253651","6265.67265231735","6329.48863195406","6382.05192565417","6431.62780654393","6432.18798598901","6454.64694548295","6471.37579335846","6500.4594125216","6529.80009309924","6548.69174140608","6631.36965943134","6631.48448059873","6651.92264839529","6667.62068354383","6688.20387595959","6744.42556320481","6768.5465419091","6776.15060577323","6795.17630067579","6826.44430295807","6844.08197707576","6863.71876101884","6946.77379814555","6988.16461786252","7122.49620416017","7167.45840966637","7187.75197667373","7209.31098059068","7249.36834787909","7333.65311621503","7373.265067869","7400.90121981591","7469.5406630864","7498.23523621937","7527.8508226041","7556.82533870744","7561.58813716987","7568.13457742074","7609.19477017536","7626.6061934954","7650.06590078496","7690.6770142651","7726.76116183588","7765.74048810055","7766.51710304047","7793.82720055089","7826.90524263596","7850.150965908","7880.57821758906","7925.96796741928","7967.4077734316","7991.53673769425","8049.23328801647","8057.71028580532","8072.35706617913","8142.31182147473","8142.91789660263","8238.2283980805","8332.04860206714","8467.00673998399","8505.95199503294","8537.93114560012","8569.64875623883","8583.68941457924","8604.14868097228","8611.07170159347","8647.45395996256","8673.78549367807","8709.16106798256","8725.95532761421","8791.40378878401","8811.15529367038","8847.64646171177","8889.87865846729","8916.54262697334","8968.2170139803","9013.14207339058","9063.40504006598","9110.80679166039","9132.2430364046","9193.53296032378","9230.4245372256","9263.25169631659","9288.6711302806","9294.24208668518","9326.0590009569","9346.14105832354","9355.00349362871","9368.76940495722","9388.02270337225","9395.39814303373","9420.94453008499","9458.26928544872","9509.87540353585","9595.71033039663","9614.83265639061","9652.61734722427","9664.37439484722","9975.18496808725","10155.6646247601","10208.5588336006","10262.6408885764","10264.2084214838","10280.5637187506","10325.219769668","10411.001625044","10437.7617370692","10481.7993953374","10514.4085930994","10557.6457545788","10606.7551977202","10757.6802217132","10833.0848193935","10963.4729193931","11047.1258444228","11058.7934924824","11220.2275965874","11309.2484240172","11474.1614569038","11525.7816464399","11549.8196038681","11562.9444910229","11597.3547774275","11625.2860393254","11657.3962446376","11707.8228048363","11711.2045435168","11724.621914915","11745.4204480263","11752.7897976853","11785.1105284167","11820.816863913","11854.0462565217","11870.5384389148","11937.0189086869","12017.8612540482","12153.7062068862","12331.0204761063","12803.0415573266","13069.323760992","13107.7969368306","13161.442633122","13280.8366613363","13311.60831282","13324.7162247891","13332.1494976029","13440.5877969709","13786.2535083924","13819.2506119044","13845.6950128251","13899.1088756753","13943.7672422257","14120.7267679145","14181.1635109133","14228.8117585308","14255.618172665","14301.4709551127","14338.4304509965","14389.4571593633","14430.2654605273","14488.7962651802","14566.3129856837","14577.9479557236","14611.8746410602","14683.5069478939","14756.0976802751","14822.5286057206","15085.3606574537","15132.039986569","15475.1863190652","15598.9677057848","15971.6157895987","16060.0624629363","16132.7868412896","16405.2377885309","16658.5874017268","16720.8251562134","16787.9248845167","16826.2091229061","16840.2837942456","16873.0528999969","16910.3474495829","16942.6006488154","16970.7627706818","17002.03215815","17040.4117326734","17062.6450466925","17087.3833790311","17111.1470139285","17129.4319924995","17151.4444560945","17173.2833591256","17181.7357129382","17196.9459580918","17221.7968664913","17233.8340357311","17253.5496125458","17277.1476868026","17294.1129073337","17318.3273326001","17366.5075156647","17381.1964347901","17393.9418891244","17415.2855891368","17432.4345024989","17463.748268115","17489.0788003587","17521.9748763952","17566.9188598391","17643.8889387107","17730.0441700867","18263.7588413617","18339.9545299585","18416.1502185554","18966.6589327212","19024.7416104808","19130.8100363672","19399.7024181639","19633.605147824"
"1",0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"2",0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"3",0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"4",1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
"5",1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0
"6",1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
"7",1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
"8",0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0
"9",1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
